ta_id,poa,poi,registration_time,ib_id,region,initial_deposit,swap_free_status,pnl,nb_of_trades,volume,most_traded_symbol
505157,Yes,Yes,"2025-10-12 10:32:00",40401,APAC,4148.0,Yes,-1490.0,2071,32.6700,ETHUSD
505158,Yes,Yes,"2025-10-13 12:27:00",40401,Europe,1240.0,No,-2891.0,1937,54.7690,BTCUSD
505484,Yes,Yes,"2026-06-21 12:00:00",40404,APAC,1152.0,Yes,-4753.0,452,20.8824,XAUUSD
505318,Yes,Yes,"2026-05-21 05:56:00",40403,MENA,854.0,Yes,-17877.0,3360,137.0700,ETHUSD
505485,Yes,Yes,"2026-06-21 12:35:00",40402,MENA,4576.0,Yes,-3331.0,1203,10.6400,ETHUSD
505486,Yes,Yes,"2026-06-21 14:05:00",40403,MENA,3959.0,Yes,-7485.0,3227,29.5456,XAUUSD
505606,Yes,Yes,"2026-07-08 21:40:00",40402,APAC,1251.0,Yes,-5406.0,988,44.8952,ETHUSD
505159,Yes,Yes,"2025-10-14 17:32:00",40404,MENA,4840.0,Yes,-2957.0,2533,76.8350,XAUUSD
505487,Yes,Yes,"2026-06-22 01:14:00",40401,MENA,3685.0,No,-5092.0,2313,4.5808,BTCUSD
505607,Yes,Yes,"2026-07-08 22:53:00",40402,LATIM,15976.0,No,-4709.0,1267,67.0544,XAUUSD
505319,Yes,Yes,"2026-05-21 05:57:00",40402,MENA,3143.0,Yes,-4674.0,959,113.0775,ETHUSD
505160,Yes,Yes,"2025-10-16 16:42:00",40405,MENA,1955.0,Yes,-841.0,2080,23.5290,XAUUSD
505608,Yes,Yes,"2026-07-09 07:45:00",40405,LATIM,2788.0,Yes,-12397.0,970,5.8856,XAUUSD
505320,Yes,Yes,"2026-05-21 06:05:00",40401,APAC,1583.0,No,-3327.0,667,68.4600,XAUUSD
505161,Yes,Yes,"2025-10-16 17:21:00",40402,LATIM,4626.0,Yes,-4489.0,423,5.3130,XAUUSD
505609,Yes,Yes,"2026-07-09 11:49:00",40402,APAC,17247.0,Yes,4909.0,871,60.2896,ETHUSD
505162,Yes,Yes,"2025-10-17 09:07:00",40403,Europe,3493.0,No,-4795.0,468,80.0140,ETHUSD
505488,Yes,Yes,"2026-06-22 05:08:00",40402,MENA,1732.0,Yes,957.0,358,101.0520,BTCUSD
505610,Yes,Yes,"2026-07-09 11:56:00",40404,LATIM,12027.0,Yes,6203.0,562,69.1936,BTCUSD
505489,Yes,Yes,"2026-06-22 08:55:00",40403,LATIM,2486.0,Yes,-1922.0,1891,53.4688,ETHUSD
505611,Yes,Yes,"2026-07-09 19:43:00",40401,MENA,3497.0,No,-3247.0,172,93.7832,XAUUSD
505321,No,No,"2026-05-21 07:10:00",40405,LATIM,0.0,Yes,-4765.0,2229,171.5175,XAUUSD
505322,Yes,Yes,"2026-05-21 14:50:00",40401,MENA,4428.0,No,-17354.0,2775,75.1650,XAUUSD
505163,Yes,Yes,"2025-10-18 14:39:00",40405,Europe,659.0,Yes,-1361.0,1962,71.1040,XAUUSD
505323,Yes,Yes,"2026-05-22 02:43:00",40404,Europe,1106.0,No,-15847.0,975,75.5925,ETHUSD
505164,Yes,Yes,"2025-10-19 21:38:00",40405,Europe,1978.0,Yes,-483.0,933,25.3330,XAUUSD
505324,Yes,Yes,"2026-05-22 04:50:00",40401,MENA,3702.0,Yes,-5595.0,2676,32.2500,ETHUSD
505490,Yes,Yes,"2026-06-22 09:28:00",40402,MENA,4068.0,No,-18642.0,1089,29.5176,ETHUSD
505165,Yes,Yes,"2025-10-20 20:29:00",40405,LATIM,4653.0,Yes,-354.0,387,73.9750,ETHUSD
505325,Yes,Yes,"2026-05-22 20:17:00",40402,APAC,381.0,Yes,12696.0,582,92.4900,XAUUSD
505491,Yes,Yes,"2026-06-22 11:20:00",40402,MENA,1397.0,Yes,-16063.0,834,93.6712,ETHUSD
505612,Yes,Yes,"2026-07-09 20:12:00",40404,APAC,20945.0,Yes,-13765.0,1750,48.3000,ETHUSD
505492,Yes,Yes,"2026-06-22 11:41:00",40402,MENA,4348.0,Yes,-14383.0,939,14.5768,ETHUSD
505613,Yes,Yes,"2026-07-09 20:32:00",40405,MENA,15980.0,Yes,-4903.0,657,100.4192,XAUUSD
505614,Yes,Yes,"2026-07-09 21:38:00",40403,LATIM,10535.0,Yes,-1047.0,1189,98.5712,ETHUSD
505166,Yes,Yes,"2025-10-21 10:49:00",40404,MENA,4152.0,No,-730.0,3318,10.7910,ETHUSD
505615,Yes,Yes,"2026-07-10 05:09:00",40402,LATIM,2699.0,Yes,14101.0,407,12.9024,XAUUSD
505167,Yes,Yes,"2025-10-21 11:56:00",40401,LATIM,2258.0,Yes,-6626.0,216,7.3370,BTCUSD
505493,Yes,Yes,"2026-06-22 12:48:00",40405,APAC,194.0,Yes,-18060.0,1407,64.0640,XAUUSD
505616,Yes,Yes,"2026-07-10 08:57:00",40404,APAC,10369.0,Yes,-16389.0,1544,95.3456,XAUUSD
505494,Yes,Yes,"2026-06-22 12:50:00",40403,LATIM,4499.0,No,-7288.0,3463,65.7160,XAUUSD
505326,Yes,Yes,"2026-05-22 20:35:00",40404,MENA,2945.0,Yes,-14542.0,2345,118.9350,XAUUSD
505495,Yes,Yes,"2026-06-22 12:53:00",40401,LATIM,4424.0,Yes,-1851.0,2755,56.2576,BTCUSD
505327,Yes,Yes,"2026-05-24 05:24:00",40403,MENA,3470.0,Yes,20384.0,2530,159.9150,BTCUSD
505168,Yes,Yes,"2025-10-21 14:34:00",40404,Europe,2576.0,No,-7230.0,1588,44.9460,ETHUSD
505496,Yes,Yes,"2026-06-22 14:34:00",40401,LATIM,3860.0,Yes,-7829.0,4033,47.1688,XAUUSD
505328,Yes,Yes,"2026-05-24 13:59:00",40401,APAC,2651.0,Yes,-4711.0,2541,15.6600,ETHUSD
505617,Yes,Yes,"2026-07-10 08:59:00",40404,LATIM,6435.0,No,-2183.0,1161,58.9344,BTCUSD
505169,Yes,Yes,"2025-10-21 18:45:00",40402,Europe,231.0,Yes,-6305.0,1317,8.3050,XAUUSD
505329,Yes,Yes,"2026-05-24 14:58:00",40403,APAC,4868.0,No,-9210.0,3059,55.6575,BTCUSD
505618,Yes,Yes,"2026-07-10 11:07:00",40404,MENA,21799.0,No,-5815.0,262,84.4704,XAUUSD
505170,Yes,Yes,"2025-10-22 07:57:00",40401,LATIM,2414.0,Yes,-1571.0,1702,50.7650,ETHUSD
505330,Yes,Yes,"2026-05-25 06:48:00",40405,LATIM,1400.0,No,504.0,2869,126.7650,BTCUSD
505331,Yes,Yes,"2026-05-25 18:41:00",40403,LATIM,2621.0,Yes,-9533.0,1821,64.5075,ETHUSD
505619,Yes,Yes,"2026-07-10 14:02:00",40403,APAC,786.0,Yes,-13076.0,1316,5.8072,BTCUSD
505620,Yes,Yes,"2026-07-10 14:29:00",40403,LATIM,18332.0,No,17663.0,780,47.9416,XAUUSD
505621,Yes,Yes,"2026-07-10 16:18:00",40401,MENA,16800.0,Yes,-15505.0,1028,99.6520,ETHUSD
505622,Yes,Yes,"2026-07-10 17:56:00",40402,MENA,15264.0,Yes,-1343.0,1458,89.7736,ETHUSD
505332,Yes,Yes,"2026-05-25 20:24:00",40401,APAC,2837.0,No,-20486.0,190,48.5700,ETHUSD
505333,Yes,Yes,"2026-05-25 20:28:00",40403,APAC,3238.0,No,-16615.0,1649,92.5500,XAUUSD
505334,Yes,Yes,"2026-05-25 21:50:00",40401,Europe,692.0,Yes,-7166.0,2612,166.2225,BTCUSD
505171,Yes,Yes,"2025-10-22 10:23:00",40403,Europe,2332.0,Yes,-5564.0,2640,34.4300,ETHUSD
505623,Yes,Yes,"2026-07-10 21:08:00",40403,LATIM,17959.0,Yes,-8306.0,1916,88.7544,ETHUSD
505335,Yes,Yes,"2026-05-26 19:40:00",40403,MENA,3489.0,Yes,-18729.0,1670,151.9350,BTCUSD
505624,Yes,Yes,"2026-07-11 10:10:00",40401,APAC,5191.0,Yes,-6729.0,1000,8.6464,XAUUSD
505336,Yes,Yes,"2026-05-27 07:00:00",40403,Europe,0.0,Yes,-10294.0,422,94.9275,BTCUSD
505172,Yes,Yes,"2025-10-22 14:51:00",40402,Europe,961.0,Yes,-4968.0,671,67.9250,BTCUSD
505173,Yes,Yes,"2025-10-23 11:28:00",40402,LATIM,608.0,Yes,-2735.0,2967,7.8980,BTCUSD
505625,Yes,Yes,"2026-07-11 19:16:00",40404,APAC,16269.0,Yes,-18262.0,589,55.9440,BTCUSD
505337,Yes,Yes,"2026-05-27 07:55:00",40401,MENA,1291.0,Yes,-2453.0,2040,158.1150,XAUUSD
505626,Yes,Yes,"2026-07-11 20:59:00",40403,LATIM,17168.0,Yes,-18671.0,361,104.9328,XAUUSD
505338,Yes,Yes,"2026-05-27 10:26:00",40404,Europe,4608.0,Yes,-13760.0,2010,168.4875,BTCUSD
505627,Yes,Yes,"2026-07-12 08:50:00",40404,LATIM,20526.0,No,-15056.0,384,19.5104,BTCUSD
505174,Yes,Yes,"2025-10-24 08:47:00",40404,APAC,3611.0,Yes,-781.0,1233,32.3400,BTCUSD
505175,Yes,Yes,"2025-10-24 17:26:00",40403,MENA,1124.0,Yes,-6516.0,448,48.8840,XAUUSD
505339,Yes,Yes,"2026-05-27 13:08:00",40404,LATIM,4116.0,No,-4749.0,805,150.9075,XAUUSD
505176,Yes,Yes,"2025-10-26 12:57:00",40405,APAC,377.0,Yes,-7104.0,758,68.0350,BTCUSD
505628,Yes,Yes,"2026-07-12 10:00:00",40402,APAC,12332.0,No,-7814.0,1069,84.1848,BTCUSD
505340,Yes,Yes,"2026-05-27 14:22:00",40405,MENA,1700.0,Yes,-675.0,1182,187.6350,BTCUSD
505177,Yes,Yes,"2025-10-26 19:06:00",40405,MENA,851.0,No,-4947.0,2060,45.2760,BTCUSD
505629,Yes,Yes,"2026-07-12 11:10:00",40405,LATIM,4054.0,Yes,-10435.0,1761,94.1640,BTCUSD
505341,Yes,Yes,"2026-05-27 14:24:00",40404,APAC,3522.0,Yes,-5439.0,435,58.4025,BTCUSD
505178,Yes,Yes,"2025-10-27 11:47:00",40403,Europe,825.0,No,-3998.0,2393,13.0020,BTCUSD
505630,Yes,Yes,"2026-07-12 21:19:00",40402,APAC,3398.0,Yes,-7023.0,584,15.2432,XAUUSD
505342,Yes,Yes,"2026-05-27 14:55:00",40402,Europe,2117.0,Yes,-15068.0,690,76.0425,ETHUSD
505631,Yes,Yes,"2026-07-12 22:30:00",40405,LATIM,20648.0,No,-9863.0,1546,96.3480,XAUUSD
505343,Yes,Yes,"2026-05-27 19:29:00",40405,MENA,4172.0,No,-2594.0,2534,23.0100,XAUUSD
505179,Yes,Yes,"2025-11-03 04:29:00",40403,LATIM,2710.0,Yes,-5099.0,1128,21.1420,ETHUSD
505632,Yes,Yes,"2026-07-13 06:56:00",40401,APAC,1186.0,Yes,-16504.0,1503,30.2736,BTCUSD
505344,Yes,Yes,"2026-05-27 20:13:00",40402,LATIM,3485.0,Yes,-18130.0,1722,134.0775,XAUUSD
505497,Yes,Yes,"2026-06-22 16:05:00",40405,APAC,3686.0,No,-18156.0,383,101.6064,BTCUSD
505180,Yes,Yes,"2025-11-03 05:28:00",40405,Europe,2560.0,Yes,-3418.0,370,24.6840,ETHUSD
505633,Yes,Yes,"2026-07-13 08:09:00",40404,LATIM,13157.0,Yes,-437.0,1631,26.3704,ETHUSD
505498,Yes,Yes,"2026-06-22 16:45:00",40402,MENA,1188.0,Yes,-18636.0,2092,53.8384,ETHUSD
505181,Yes,Yes,"2025-11-04 08:48:00",40401,LATIM,3112.0,Yes,-1605.0,1490,84.4690,XAUUSD
505345,Yes,Yes,"2026-05-28 05:11:00",40404,Europe,1013.0,Yes,-1558.0,2211,35.0550,BTCUSD
505182,Yes,Yes,"2025-11-06 20:25:00",40405,Europe,3472.0,Yes,-7831.0,511,19.1290,BTCUSD
505346,Yes,Yes,"2026-05-28 07:23:00",40403,LATIM,486.0,Yes,-1682.0,1599,24.9525,ETHUSD
505183,Yes,Yes,"2025-11-12 06:12:00",40401,MENA,1177.0,Yes,-5621.0,2825,16.3900,BTCUSD
505634,Yes,Yes,"2026-07-13 09:43:00",40405,APAC,1136.0,Yes,-13936.0,1325,69.4232,BTCUSD
505184,Yes,Yes,"2025-11-12 16:50:00",40404,APAC,579.0,Yes,-2454.0,2946,31.8010,XAUUSD
505635,Yes,Yes,"2026-07-13 09:59:00",40405,MENA,10240.0,Yes,2579.0,1606,27.4904,ETHUSD
505636,Yes,Yes,"2026-07-13 11:45:00",40404,APAC,12861.0,No,-17928.0,1632,34.7368,XAUUSD
505637,Yes,Yes,"2026-07-13 12:08:00",40402,LATIM,1098.0,Yes,-15155.0,24,18.1832,BTCUSD
505347,Yes,Yes,"2026-05-28 07:27:00",40405,LATIM,4286.0,Yes,-25409.0,252,35.7375,XAUUSD
505499,Yes,Yes,"2026-06-22 17:15:00",40401,LATIM,1044.0,Yes,15020.0,352,44.6320,ETHUSD
505348,Yes,Yes,"2026-05-28 11:10:00",40405,MENA,4469.0,No,-2842.0,1373,130.1550,BTCUSD
505500,Yes,Yes,"2026-06-22 17:29:00",40403,LATIM,444.0,Yes,-13383.0,4092,56.6440,BTCUSD
505185,Yes,Yes,"2025-11-12 20:43:00",40401,Europe,1068.0,Yes,1342.0,316,32.5270,XAUUSD
505638,Yes,Yes,"2026-07-13 12:12:00",40402,LATIM,3201.0,Yes,-6494.0,369,77.0840,ETHUSD
505501,Yes,Yes,"2026-06-22 22:45:00",40403,MENA,3943.0,Yes,-10410.0,1375,83.7312,BTCUSD
505186,Yes,Yes,"2025-11-13 17:32:00",40404,MENA,4746.0,Yes,-7964.0,1736,9.2510,BTCUSD
505502,Yes,Yes,"2026-06-23 05:16:00",40402,LATIM,2169.0,Yes,-9586.0,350,5.1296,XAUUSD
505187,Yes,Yes,"2025-11-16 12:23:00",40405,Europe,2923.0,Yes,-7944.0,2294,49.3790,ETHUSD
505188,Yes,Yes,"2025-11-17 14:09:00",40402,Europe,144.0,No,-7979.0,1510,52.7450,ETHUSD
505639,Yes,Yes,"2026-07-13 13:32:00",40405,LATIM,21990.0,Yes,-6564.0,1865,27.4568,EURUSD
505189,Yes,Yes,"2025-11-18 09:06:00",40403,APAC,4020.0,Yes,-2849.0,350,14.9710,BTCUSD
505640,Yes,Yes,"2026-07-13 14:30:00",40401,APAC,21814.0,Yes,11318.0,69,5.8632,BTCUSD
505503,Yes,Yes,"2026-06-23 05:44:00",40404,LATIM,1899.0,No,-18595.0,3944,15.6912,BTCUSD
505641,Yes,Yes,"2026-07-13 15:05:00",40405,MENA,10516.0,No,-14790.0,1191,78.9656,ETHUSD
505642,Yes,Yes,"2026-07-13 20:37:00",40404,APAC,640.0,Yes,-3641.0,1797,91.7784,BTCUSD
505349,Yes,Yes,"2026-05-28 20:31:00",40405,APAC,4847.0,No,-1280.0,1688,118.8525,BTCUSD
505190,Yes,Yes,"2025-12-08 07:34:00",40401,LATIM,1916.0,No,-3837.0,832,5.3130,XAUUSD
505643,Yes,Yes,"2026-07-13 20:42:00",40402,LATIM,14198.0,Yes,6207.0,738,12.2248,ETHUSD
505350,Yes,Yes,"2026-05-29 10:22:00",40401,LATIM,1282.0,Yes,-22558.0,2748,41.9625,ETHUSD
505504,Yes,Yes,"2026-06-23 08:42:00",40405,APAC,4396.0,No,7011.0,2083,44.4416,XAUUSD
505191,Yes,Yes,"2025-12-12 16:51:00",40402,Europe,2977.0,No,-7324.0,3083,3.8940,BTCUSD
505644,Yes,Yes,"2026-07-13 20:52:00",40405,APAC,4386.0,Yes,17390.0,1776,32.5640,XAUUSD
505505,Yes,Yes,"2026-06-23 08:56:00",40403,MENA,335.0,No,-17212.0,2307,65.6936,BTCUSD
505506,Yes,Yes,"2026-06-23 09:17:00",40404,APAC,1304.0,Yes,9602.0,722,63.2632,XAUUSD
505507,Yes,Yes,"2026-06-23 11:39:00",40402,MENA,4949.0,No,-4794.0,343,89.4656,XAUUSD
505508,Yes,Yes,"2026-06-23 19:08:00",40401,APAC,2694.0,Yes,-1469.0,1813,57.3776,XAUUSD
505509,Yes,Yes,"2026-06-23 19:36:00",40403,LATIM,1484.0,Yes,-2542.0,4006,12.6616,BTCUSD
505645,Yes,Yes,"2026-07-13 20:53:00",40402,MENA,10044.0,Yes,9135.0,609,73.2256,BTCUSD
505192,Yes,Yes,"2025-12-14 20:33:00",40401,Europe,4153.0,Yes,-7244.0,2086,8.0300,ETHUSD
505646,Yes,Yes,"2026-07-13 21:18:00",40402,LATIM,770.0,No,-3748.0,443,98.9128,XAUUSD
505193,Yes,Yes,"2025-12-14 20:59:00",40404,APAC,316.0,No,-2612.0,3331,72.8860,XAUUSD
505647,Yes,Yes,"2026-07-13 21:37:00",40402,LATIM,19885.0,Yes,1309.0,1507,86.8280,BTCUSD
505194,Yes,Yes,"2025-12-15 21:37:00",40401,LATIM,1014.0,Yes,-7725.0,2824,79.5300,BTCUSD
505648,Yes,Yes,"2026-07-14 04:23:00",40401,LATIM,22403.0,No,-11549.0,1620,7.5208,BTCUSD
505195,Yes,Yes,"2025-12-20 17:30:00",40405,MENA,4230.0,Yes,-7966.0,1487,69.3550,BTCUSD
505649,Yes,Yes,"2026-07-14 05:31:00",40401,MENA,10033.0,No,-11869.0,285,46.5136,BTCUSD
505196,Yes,Yes,"2025-12-22 06:24:00",40404,Europe,2595.0,Yes,-2318.0,1213,17.2810,ETHUSD
505197,Yes,Yes,"2025-12-25 17:04:00",40402,MENA,3378.0,Yes,1404.0,2600,61.2040,ETHUSD
505650,Yes,Yes,"2026-07-14 08:43:00",40405,APAC,8827.0,Yes,-18473.0,623,37.6824,BTCUSD
505510,Yes,Yes,"2026-06-23 20:39:00",40401,APAC,1488.0,Yes,-9070.0,1774,26.6168,BTCUSD
505198,Yes,Yes,"2025-12-29 08:29:00",40405,LATIM,1575.0,Yes,-2730.0,762,54.6480,XAUUSD
505511,Yes,Yes,"2026-06-24 11:03:00",40403,LATIM,0.0,Yes,-4219.0,2465,18.6536,ETHUSD
505651,Yes,Yes,"2026-07-14 14:16:00",40405,APAC,1893.0,Yes,-5508.0,1829,102.2672,BTCUSD
505199,Yes,Yes,"2025-12-29 13:40:00",40401,Europe,2490.0,No,-3119.0,533,30.0850,ETHUSD
505512,Yes,Yes,"2026-06-24 11:06:00",40404,LATIM,4458.0,No,-373.0,1681,41.9160,XAUUSD
505652,Yes,Yes,"2026-07-14 14:21:00",40401,APAC,15593.0,Yes,-18866.0,1821,104.5576,BTCUSD
505200,Yes,Yes,"2025-12-29 19:17:00",40405,Europe,3445.0,Yes,-6941.0,3399,8.5910,XAUUSD
505653,Yes,Yes,"2026-07-14 19:15:00",40402,LATIM,5506.0,Yes,-9049.0,1582,84.3136,ETHUSD
505513,Yes,Yes,"2026-06-24 12:07:00",40403,MENA,4416.0,No,-11342.0,2478,28.5152,XAUUSD
505654,Yes,Yes,"2026-07-14 20:47:00",40403,MENA,9264.0,Yes,-4358.0,750,43.7584,ETHUSD
505201,Yes,Yes,"2025-12-30 11:55:00",40405,MENA,2681.0,No,1987.0,3279,71.6760,XAUUSD
505655,Yes,Yes,"2026-07-14 21:38:00",40403,LATIM,11400.0,Yes,8757.0,842,58.4360,XAUUSD
505202,Yes,Yes,"2025-12-31 12:46:00",40403,Europe,4708.0,Yes,-1144.0,1290,78.1440,BTCUSD
505203,Yes,Yes,"2025-12-31 18:54:00",40402,Europe,1268.0,Yes,5202.0,733,54.4170,ETHUSD
505204,Yes,Yes,"2026-01-06 09:34:00",40402,APAC,659.0,Yes,-230.0,2089,43.9780,BTCUSD
505656,Yes,Yes,"2026-07-14 21:47:00",40402,LATIM,8872.0,No,16852.0,1869,39.3288,BTCUSD
505657,Yes,Yes,"2026-07-15 05:09:00",40404,APAC,5258.0,No,-11747.0,913,55.2328,XAUUSD
505658,Yes,Yes,"2026-07-15 08:00:00",40402,APAC,20434.0,Yes,-2797.0,140,92.4224,ETHUSD
505659,Yes,Yes,"2026-07-15 08:41:00",40402,LATIM,8960.0,Yes,-11237.0,467,2.4472,BTCUSD
505660,Yes,Yes,"2026-07-15 09:22:00",40402,LATIM,5406.0,Yes,13881.0,1208,78.0416,ETHUSD
505803,Yes,Yes,"2026-07-31 16:01:00",40402,LATIM,9306.0,No,-22922.0,623,286.9000,BTCUSD
505804,Yes,Yes,"2026-07-31 21:43:00",40404,LATIM,21581.0,Yes,-23495.0,1191,190.4875,XAUUSD
505661,Yes,Yes,"2026-07-15 16:29:00",40402,MENA,9150.0,No,-4719.0,1896,14.4424,XAUUSD
505805,Yes,Yes,"2026-08-01 08:57:00",40403,MENA,6810.0,Yes,-22919.0,181,5.3250,BTCUSD
505662,Yes,Yes,"2026-07-15 17:13:00",40402,LATIM,20876.0,No,-9323.0,1243,100.3968,ETHUSD
505806,No,No,"2026-08-01 09:00:00",40404,LATIM,0.0,Yes,-11943.0,330,106.5625,XAUUSD
505663,Yes,Yes,"2026-07-16 14:38:00",40402,LATIM,2117.0,Yes,-2719.0,571,84.8680,EURUSD
505807,Yes,Yes,"2026-08-01 16:13:00",40403,MENA,16580.0,Yes,-11786.0,1566,144.5500,BTCUSD
505664,Yes,Yes,"2026-07-17 09:03:00",40403,MENA,10504.0,Yes,-2470.0,526,36.3664,BTCUSD
505665,Yes,Yes,"2026-07-17 12:04:00",40404,MENA,10206.0,Yes,-4348.0,1924,36.7584,ETHUSD
505351,Yes,Yes,"2026-05-29 10:46:00",40403,LATIM,4844.0,Yes,-15200.0,2876,95.2200,XAUUSD
505666,Yes,Yes,"2026-07-17 12:12:00",40403,APAC,21767.0,Yes,14566.0,910,63.3808,XAUUSD
505352,Yes,Yes,"2026-05-30 06:10:00",40401,Europe,4523.0,No,21607.0,3354,109.0650,ETHUSD
505667,Yes,Yes,"2026-07-17 12:21:00",40404,LATIM,13354.0,Yes,7675.0,1183,82.8240,BTCUSD
505808,Yes,Yes,"2026-08-01 21:39:00",40404,MENA,16469.0,Yes,8326.0,1726,272.9750,EURUSD
505809,Yes,Yes,"2026-08-02 03:20:00",40402,LATIM,796.0,Yes,-15527.0,1060,256.4940,XAUUSD
505668,Yes,Yes,"2026-07-17 15:01:00",40401,MENA,2277.0,Yes,-18673.0,1955,20.3896,XAUUSD
505810,Yes,Yes,"2026-08-02 04:43:00",40403,APAC,19279.0,Yes,-1822.0,119,176.8935,XAUUSD
505669,Yes,Yes,"2026-07-17 15:30:00",40404,APAC,19598.0,Yes,229.0,1272,34.7592,BTCUSD
505811,Yes,Yes,"2026-08-02 12:21:00",40405,APAC,11678.0,Yes,13283.0,696,84.0000,BTCUSD
505670,Yes,Yes,"2026-07-17 17:24:00",40405,LATIM,16699.0,Yes,3224.0,247,97.3840,XAUUSD
505353,Yes,Yes,"2026-05-30 07:43:00",40401,LATIM,677.0,Yes,-10876.0,3097,152.8800,ETHUSD
505812,Yes,Yes,"2026-08-02 13:30:00",40404,MENA,22021.0,No,-17572.0,49,217.5180,XAUUSD
505671,Yes,Yes,"2026-07-17 19:02:00",40405,LATIM,7942.0,No,-6916.0,932,51.1560,XAUUSD
505354,Yes,Yes,"2026-05-30 08:14:00",40405,Europe,775.0,Yes,-15193.0,2799,35.3325,BTCUSD
505672,Yes,Yes,"2026-07-18 07:01:00",40402,MENA,19045.0,Yes,-13898.0,1069,20.9888,ETHUSD
505813,Yes,Yes,"2026-08-02 14:51:00",40404,LATIM,2134.0,Yes,-4022.0,743,101.3355,XAUUSD
505355,Yes,Yes,"2026-05-30 18:55:00",40401,LATIM,4629.0,Yes,-17395.0,1046,69.0750,ETHUSD
505673,Yes,Yes,"2026-07-18 07:56:00",40403,APAC,11772.0,No,6461.0,1766,16.3625,ETHUSD
505356,Yes,Yes,"2026-05-30 19:33:00",40402,Europe,4434.0,Yes,-23346.0,751,3.7800,ETHUSD
505814,Yes,Yes,"2026-08-02 15:02:00",40404,APAC,4713.0,No,-589.0,612,89.7960,XAUUSD
505674,Yes,Yes,"2026-07-18 09:30:00",40404,APAC,20553.0,Yes,-3013.0,362,144.3625,BTCUSD
505815,Yes,Yes,"2026-08-03 01:26:00",40405,APAC,22346.0,Yes,-17087.0,1150,28.0140,BTCUSD
505675,Yes,Yes,"2026-07-18 11:16:00",40401,MENA,18559.0,Yes,-2822.0,353,148.3625,XAUUSD
505816,Yes,Yes,"2026-08-03 07:40:00",40405,LATIM,17868.0,No,-21723.0,1153,39.4485,BTCUSD
505676,Yes,Yes,"2026-07-18 16:29:00",40403,MENA,18236.0,No,-7821.0,550,230.9125,ETHUSD
505357,Yes,Yes,"2026-05-30 20:31:00",40402,MENA,2049.0,Yes,-23197.0,2101,71.4975,BTCUSD
505205,Yes,Yes,"2026-01-07 07:26:00",40405,LATIM,3263.0,No,-5567.0,3614,56.0890,BTCUSD
505677,Yes,Yes,"2026-07-18 20:29:00",40404,APAC,18361.0,No,-8318.0,1166,68.8500,XAUUSD
505206,Yes,Yes,"2026-01-07 14:42:00",40404,Europe,3002.0,Yes,-2111.0,2672,37.5980,BTCUSD
505678,Yes,Yes,"2026-07-18 22:08:00",40405,LATIM,18283.0,Yes,-2810.0,943,235.8250,ETHUSD
505358,Yes,Yes,"2026-05-31 03:36:00",40402,MENA,1483.0,No,-18230.0,2387,153.6450,XAUUSD
505679,Yes,Yes,"2026-07-19 05:09:00",40403,LATIM,19201.0,Yes,5575.0,1363,113.1125,XAUUSD
505359,Yes,Yes,"2026-05-31 10:07:00",40404,MENA,4100.0,Yes,-24621.0,2376,124.6125,BTCUSD
505680,Yes,Yes,"2026-07-19 09:22:00",40404,LATIM,2317.0,Yes,-7650.0,1144,54.4750,ETHUSD
505360,Yes,Yes,"2026-05-31 10:38:00",40404,APAC,1412.0,Yes,-24457.0,3380,53.7450,BTCUSD
505207,Yes,Yes,"2026-01-09 09:46:00",40405,LATIM,748.0,No,-5019.0,2839,17.6550,BTCUSD
505681,Yes,Yes,"2026-07-19 10:30:00",40401,APAC,7490.0,Yes,-16089.0,206,109.4625,ETHUSD
505361,Yes,Yes,"2026-06-01 06:35:00",40405,MENA,2590.0,Yes,-6132.0,2491,140.4675,XAUUSD
505208,Yes,Yes,"2026-01-28 19:47:00",40405,LATIM,4461.0,No,-959.0,1622,86.1410,XAUUSD
505682,Yes,Yes,"2026-07-19 14:49:00",40401,MENA,21547.0,No,-12343.0,282,210.6500,ETHUSD
505362,Yes,Yes,"2026-06-01 08:27:00",40403,APAC,1985.0,No,15244.0,655,77.2050,ETHUSD
505209,Yes,Yes,"2026-01-29 12:32:00",40404,Europe,357.0,Yes,-7038.0,669,61.8310,ETHUSD
505683,Yes,Yes,"2026-07-19 17:17:00",40403,MENA,19230.0,No,1396.0,235,146.8375,XAUUSD
505363,Yes,Yes,"2026-06-01 08:28:00",40402,APAC,2830.0,Yes,-25791.0,1685,18.3975,ETHUSD
505817,Yes,Yes,"2026-08-03 08:33:00",40405,LATIM,12155.0,Yes,17407.0,1317,99.3825,BTCUSD
505684,Yes,Yes,"2026-07-19 17:21:00",40405,APAC,21477.0,Yes,-6233.0,1224,34.9625,XAUUSD
505818,Yes,Yes,"2026-08-03 09:44:00",40403,LATIM,20350.0,Yes,-425.0,304,66.8850,BTCUSD
505685,Yes,Yes,"2026-07-19 17:21:00",40405,LATIM,19128.0,No,-11128.0,1766,140.4625,BTCUSD
505819,Yes,Yes,"2026-08-03 11:56:00",40402,LATIM,21239.0,No,-23610.0,1597,15.7815,BTCUSD
505686,Yes,Yes,"2026-07-19 19:53:00",40402,LATIM,12661.0,Yes,-15804.0,1392,173.5125,BTCUSD
505820,Yes,Yes,"2026-08-03 13:39:00",40405,APAC,9267.0,No,-5762.0,1047,166.2990,XAUUSD
