ta_id,poa,poi,registration_time,ib_id,region,initial_deposit,swap_free_status,pnl,nb_of_trades,volume,most_traded_symbol
505526,Yes,Yes,2026.06.25 21:31,40404,APAC,4072,Yes,-15166,39,74.9448,ETHUSD
505527,Yes,Yes,2026.06.26 05:22,40402,MENA,2365,No,-6477,3583,58.296,BtcUsd
505528,Yes,Yes,2026.06.26 05:23,40405,LATIM,3608,Yes,-1856,2098,53.6816,XAUUSD
505529,Yes,Yes,2026.06.26 05:51,40404,APAC,1966,Yes,10799,183,104.132,BTCUSD
505530,Yes,Yes,2026.06.26 07:55,40405,APAC,3624,Yes,-1601,33,39.2616,BTCUSD
505531,Yes,Yes,2026.06.26 08:06,40405,APAC,3532,No,-14364,497,96.3872,ETHUSD
505532,Yes,Yes,2026.06.26 09:08,40403,LATIM,912,Yes,-4107,423,53.7712,XAUUSD
505533,Yes,Yes,2026.06.26 15:42,40404,APAC,1689,No,-17527,1374,26.8464,XAUUSD
505534,No,No,2026.06.26 16:42,40405,MENA,0,No,-9401,3293,8.2264,XAUUSD
505535,Yes,Yes,2026.06.27 06:22,40403,MENA,4494,Yes,-9731,4445,14.2352,ETHUSD
505536,Yes,Yes,2026.06.27 07:41,40402,LATIM,882,Yes,3186,3164,50.792,XAUUSD
505537,Yes,Yes,2026.06.27 08:11,40403,MENA,495,Yes,-1481,2209,23.6264,XAUUSD
505538,Yes,Yes,2026.06.27 09:32,40401,MENA,4918,No,5865,3902,2.0888,XAUUSD
505539,Yes,Yes,2026.06.27 09:42,40401,APAC,51,No,-14704,128,63.5152,ETHUSD
505540,Yes,Yes,2026.06.27 09:44,40401,MENA,1737,No,7055,4230,29.3048,BTCUSD
505541,Yes,Yes,2026.06.27 09:55,40401,APAC,2118,No,-14238,2383,28.6384,XAUUSD
505542,Yes,Yes,2026.06.27 12:04,40404,APAC,2132,Yes,10646,1268,3.8864,BTCUSD
505543,Yes,Yes,2026.06.27 23:14,40402,MENA,3321,Yes,-1836,1808,2.5592,XAUUSD
505544,Yes,Yes,2026.06.28 09:41,40405,APAC,6833,No,-12409,1509,68.6224,ETHUSD
505545,Yes,Yes,2026.06.28 20:13,40402,APAC,15569,Yes,-556,4192,43.2376,XAUUSD
505546,Yes,Yes,2026.06.29 10:30,40405,APAC,2530,Yes,-8767,2196,66.864,BTCUSD
505547,Yes,Yes,2026.06.29 13:16,40405,APAC,3453,Yes,-6423,3375,45.9872,XAUUSD
505548,Yes,Yes,2026.06.29 14:56,40403,MENA,9158,Yes,-16175,914,77.504,XAUUSD
505549,Yes,Yes,2026.06.29 19:33,40401,APAC,4316,Yes,-11641,3975,81.1216,XAUUSD
505550,Yes,Yes,2026.06.30 06:25,40405,MENA,961,Yes,12294,1628,94.6568,XAUUSD
505551,Yes,Yes,2026.06.30 11:47,40403,LATIM,5911,Yes,-6663,765,14.2128,BTCUSD
505552,Yes,Yes,2026.06.30 12:04,40405,MENA,275,Yes,-5728,1654,84.9296,XAUUSD
505553,Yes,Yes,2026.06.30 15:45,40404,APAC,9896,No,5860,1784,36.2712,BTCUSD
505554,Yes,Yes,2026.06.30 16:49,40402,LATIM,6702,Yes,-8502,883,10.3936,BTCUSD
505555,Yes,Yes,2026.06.30 17:53,40404,MENA,17252,Yes,-5651,1066,60.4744,XAUUSD
505556,Yes,Yes,2026.06.30 18:48,40403,APAC,1193,Yes,-8765,1052,8.9656,ETHUSD
505557,Yes,Yes,2026.06.30 22:16,40402,APAC,9437,No,-10072,692,80.4384,ETHUSD
505558,Yes,Yes,2026.07.01 09:12,40402,LATIM,5269,No,-4998,1000,22.9992,BTCUSD
505559,Yes,Yes,2026.07.01 12:08,40405,LATIM,15217,Yes,-12704,165,98.1512,BTCUSD
505560,Yes,Yes,2026.07.01 16:35,40401,MENA,19951,Yes,-12526,670,52.6456,XAUUSD
505561,Yes,Yes,2026.07.01 18:11,40405,APAC,1222,Yes,-1916,75,54.4936,BTCUSD
505562,Yes,Yes,2026.07.01 23:46,40404,APAC,19168,Yes,-3185,85,17.8416,XAUUSD
505563,Yes,Yes,2026.07.02 10:18,40401,LATIM,1855,No,-18627,186,8.2936,BTCUSD
505564,Yes,Yes,2026.07.02 10:18,40405,LATIM,10947,Yes,-10615,593,32.844,ETHUSD
505565,No,No,2026.07.02 10:28,40404,LATIM,2785,Yes,-1990,435,82.3424,ETHUSD
505566,Yes,Yes,2026.07.02 18:17,40403,MENA,7714,Yes,-16746,1852,39.508,BTCUSD
505567,Yes,Yes,2026.07.02 18:17,40403,MENA,7426,Yes,-14015,1846,79.7328,ETHUSD
505568,Yes,Yes,2026.07.03 05:49,40405,APAC,16626,Yes,-11512,430,59.6176,XAUUSD
505569,Yes,Yes,2026.07.03 07:47,40403,LATIM,21205,Yes,-13976,57,10.2816,BTCUSD
505570,Yes,Yes,2026.07.03 07:50,40402,MENA,9218,Yes,-15990,1505,69.4904,XAUUSD
505571,Yes,Yes,2026.07.03 11:39,40402,APAC,21771,No,-2712,1380,3.1136,XAUUSD
505572,Yes,Yes,2026.07.03 14:37,40402,LATIM,17907,Yes,-5690,1002,49.0952,ETHUSD
505573,Yes,Yes,2026.07.03 14:56,40402,APAC,5415,Yes,-11279,831,35.9688,XAUUSD
505574,Yes,Yes,2026.07.03 16:18,40405,MENA,15637,No,15420,722,90.58,XAUUSD
505575,Yes,Yes,2026.07.03 16:58,40401,LATIM,6261,Yes,-13620,1310,65.1896,ETHUSD
505576,Yes,Yes,2026.07.03 18:09,40403,APAC,14109,Yes,-7705,1833,68.8464,ETHUSD
505577,Yes,Yes,2026.07.03 20:31,40403,LATIM,20287,Yes,-5433,1966,37.3128,XAUUSD
505578,Yes,Yes,2026.07.04 10:53,40403,LATIM,8845,Yes,-4961,1874,32.0768,BTCUSD
505579,Yes,Yes,2026.07.04 21:49,40402,MENA,13636,Yes,-10742,1530,32.816,XAUUSD
505580,Yes,Yes,2026.07.04 21:52,40402,MENA,9991,Yes,-8017,1804,47.6112,ETHUSD
505581,No,Yes,2026.07.05 09:26,40401,LATIM,20136,No,-11974,327,31.6456,XAUUSD
505582,Yes,Yes,2026.07.05 13:45,40403,MENA,21107,Yes,-1051,502,49.084,BTCUSD
505583,Yes,Yes,2026.07.05 20:39,40405,LATIM,5985,Yes,-10766,1760,56.4032,BTCUSD
505584,Yes,Yes,2026.07.05 21:08,40404,LATIM,10875,Yes,-12356,1087,27.9888,ETHUSD
505585,Yes,Yes,2026.07.06 04:26,40405,APAC,14692,Yes,-16747,351,71.1424,BTCUSD
505586,Yes,Yes,2026.07.06 08:06,40404,LATIM,9788,Yes,-8625,131,70.1456,EURUSD
505587,Yes,Yes,2026.07.06 11:49,40404,LATIM,3022,No,-17932,374,10.7296,XAUUSD
505588,Yes,Yes,2026.07.06 16:02,40405,LATIM,18307,Yes,-17602,1456,17.836,ETHUSD
505589,Yes,Yes,2026.07.06 20:32,40402,MENA,17075,Yes,-2304,265,104.3112,XAUUSD
505590,Yes,Yes,2026.07.07 04:38,40403,LATIM,5837,Yes,-17026,1395,59.444,ETHUSD
505591,Yes,Yes,2026.07.07 05:55,40402,APAC,18598,Yes,-10524,1380,11.144,ETHUSD
505592,Yes,Yes,2026.07.07 05:56,40404,MENA,9767,Yes,-15084,317,93.7776,BTCUSD
505593,Yes,Yes,2026.07.07 14:40,40405,APAC,3217,Yes,1037,1666,78.484,ETHUSD
505594,Yes,Yes,2026.07.07 17:35,40403,APAC,19074,No,-8561,599,64.4672,ETHUSD
505595,Yes,Yes,2026.07.07 18:11,40404,APAC,15949,Yes,-17795,740,78.2656,BTCUSD
505596,Yes,Yes,2026.07.07 20:35,40401,LATIM,17878,Yes,16031,1218,89.544,XAUUSD
505597,Yes,Yes,2026.07.07 20:56,40404,MENA,3596,Yes,-15849,1892,15.1872,ETHUSD
505598,Yes,Yes,2026.07.08 04:07,40403,APAC,3853,Yes,-1544,481,31.864,XAUUSD
505599,Yes,Yes,2026.07.08 04:34,40404,APAC,843,Yes,-9990,1986,63.1624,ETHUSD
505600,Yes,Yes,2026.07.08 06:08,40401,LATIM,6526,Yes,-18738,1298,86.352,BTCUSD
505601,Yes,Yes,2026.07.08 07:51,40405,MENA,20092,No,-3484,1194,76.272,XAUUSD
505602,Yes,Yes,2026.07.08 10:17,40401,APAC,13569,No,-15033,1504,43.148,BTCUSD
505603,Yes,Yes,2026.07.08 15:11,40404,LATIM,4226,Yes,-16815,248,30.4248,XAUUSD
505604,Yes,Yes,2026.07.08 18:21,40405,APAC,8989,No,2722,153,27.7816,BTCUSD
505605,Yes,Yes,2026.07.08 19:19,40402,MENA,6013,Yes,-17205,34,60.1552,ETHUSD
505606,Yes,Yes,2026.07.08 21:40,40402,APAC,1251,Yes,-5406,988,44.8952,ETHUSD
505607,Yes,Yes,2026.07.08 22:53,40402,LATIM,15976,No,-4709,1267,67.0544,XAUUSD
505608,Yes,Yes,2026.07.09 07:45,40405,LATIM,2788,Yes,-12397,970,5.8856,XAUUSD
505609,Yes,Yes,2026.07.09 11:49,40402,APAC,17247,Yes,4909,871,60.2896,ETHUSD
505610,Yes,Yes,2026.07.09 11:56,40404,LATIM,12027,Yes,6203,562,69.1936,BTCUSD
505611,Yes,Yes,2026.07.09 19:43,40401,MENA,3497,No,-3247,172,93.7832,XAUUSD
505612,Yes,Yes,2026.07.09 20:12,40404,APAC,20945,Yes,-13765,1750,48.3,ETHUSD
505613,Yes,Yes,2026.07.09 20:32,40405,MENA,15980,Yes,-4903,657,100.4192,XAUUSD
505614,Yes,Yes,2026.07.09 21:38,40403,LATIM,10535,Yes,-1047,1189,98.5712,ETHUSD
505615,Yes,Yes,2026.07.10 05:09,40402,LATIM,2699,Yes,14101,407,12.9024,XAUUSD
505616,Yes,Yes,2026.07.10 08:57,40404,APAC,10369,Yes,-16389,1544,95.3456,XAUUSD
505617,Yes,Yes,2026.07.10 08:59,40404,LATIM,6435,No,-2183,1161,58.9344,BTCUSD
505618,Yes,Yes,2026.07.10 11:07,40404,MENA,21799,No,-5815,262,84.4704,XAUUSD
505619,Yes,Yes,2026.07.10 14:02,40403,APAC,786,Yes,-13076,1316,5.8072,BTCUSD
505620,Yes,Yes,2026.07.10 14:29,40403,LATIM,18332,No,17663,780,47.9416,XAUUSD
505621,Yes,Yes,2026.07.10 16:18,40401,MENA,16800,Yes,-15505,1028,99.652,ETHUSD
505622,Yes,Yes,2026.07.10 17:56,40402,MENA,15264,Yes,-1343,1458,89.7736,ETHUSD
505623,Yes,Yes,2026.07.10 21:08,40403,LATIM,17959,Yes,-8306,1916,88.7544,ETHUSD
505624,Yes,Yes,2026.07.11 10:10,40401,APAC,5191,Yes,-6729,1000,8.6464,XAUUSD
505625,Yes,Yes,2026.07.11 19:16,40404,APAC,16269,Yes,-18262,589,55.944,BTCUSD
505626,Yes,Yes,2026.07.11 20:59,40403,LATIM,17168,Yes,-18671,361,104.9328,XAUUSD
505627,Yes,Yes,2026.07.12 08:50,40404,LATIM,20526,No,-15056,384,19.5104,BTCUSD
505628,Yes,Yes,2026.07.12 10:00,40402,APAC,12332,No,-7814,1069,84.1848,BTCUSD
505629,Yes,Yes,2026.07.12 11:10,40405,LATIM,4054,Yes,-10435,1761,94.164,BTCUSD
505630,Yes,Yes,2026.07.12 21:19,40402,APAC,3398,Yes,-7023,584,15.2432,XAUUSD
505631,Yes,Yes,2026.07.12 22:30,40405,LATIM,20648,No,-9863,1546,96.348,XAUUSD
505632,Yes,Yes,2026.07.13 06:56,40401,APAC,1186,Yes,-16504,1503,30.2736,BTCUSD
505633,Yes,Yes,2026.07.13 08:09,40404,LATIM,13157,Yes,-437,1631,26.3704,ETHUSD
505634,Yes,Yes,2026.07.13 09:43,40405,APAC,1136,Yes,-13936,1325,69.4232,BTCUSD
505635,Yes,Yes,2026.07.13 09:59,40405,MENA,10240,Yes,2579,1606,27.4904,ETHUSD
505636,Yes,Yes,2026.07.13 11:45,40404,APAC,12861,No,-17928,1632,34.7368,XAUUSD
505637,Yes,Yes,2026.07.13 12:08,40402,LATIM,1098,Yes,-15155,24,18.1832,BTCUSD
505638,Yes,Yes,2026.07.13 12:12,40402,LATIM,3201,Yes,-6494,369,77.084,ETHUSD
505639,Yes,Yes,2026.07.13 13:32,40405,LATIM,21990,Yes,-6564,1865,27.4568,EURUSD
505640,Yes,Yes,2026.07.13 14:30,40401,APAC,21814,Yes,11318,69,5.8632,BTCUSD
505641,Yes,Yes,2026.07.13 15:05,40405,MENA,10516,No,-14790,1191,78.9656,ETHUSD
505642,Yes,Yes,2026.07.13 20:37,40404,APAC,640,Yes,-3641,1797,91.7784,BTCUSD
505643,Yes,Yes,2026.07.13 20:42,40402,LATIM,14198,Yes,6207,738,12.2248,ETHUSD
505644,Yes,Yes,2026.07.13 20:52,40405,APAC,4386,Yes,17390,1776,32.564,XAUUSD
505645,Yes,Yes,2026.07.13 20:53,40402,MENA,10044,Yes,9135,609,73.2256,BTCUSD
505646,Yes,Yes,2026.07.13 21:18,40402,LATIM,770,No,-3748,443,98.9128,XAUUSD
505647,Yes,Yes,2026.07.13 21:37,40402,LATIM,19885,Yes,1309,1507,86.828,BTCUSD
505648,Yes,Yes,2026.07.14 04:23,40401,LATIM,22403,No,-11549,1620,7.5208,BTCUSD
505649,Yes,Yes,2026.07.14 05:31,40401,MENA,10033,No,-11869,285,46.5136,BTCUSD
505650,Yes,Yes,2026.07.14 08:43,40405,APAC,8827,Yes,-18473,623,37.6824,BTCUSD
505651,Yes,Yes,2026.07.14 14:16,40405,APAC,1893,Yes,-5508,1829,102.2672,BTCUSD
505652,Yes,Yes,2026.07.14 14:21,40401,APAC,15593,Yes,-18866,1821,104.5576,BTCUSD
505653,Yes,Yes,2026.07.14 19:15,40402,LATIM,5506,Yes,-9049,1582,84.3136,ETHUSD
505654,Yes,Yes,2026.07.14 20:47,40403,MENA,9264,Yes,-4358,750,43.7584,ETHUSD
505655,Yes,Yes,2026.07.14 21:38,40403,LATIM,11400,Yes,8757,842,58.436,XAUUSD
505656,Yes,Yes,2026.07.14 21:47,40402,LATIM,8872,No,16852,1869,39.3288,BTCUSD
505657,Yes,Yes,2026.07.15 05:09,40404,APAC,5258,No,-11747,913,55.2328,XAUUSD
505658,Yes,Yes,2026.07.15 08:00,40402,APAC,20434,Yes,-2797,140,92.4224,ETHUSD
505659,Yes,Yes,2026.07.15 08:41,40402,LATIM,8960,Yes,-11237,467,2.4472,BTCUSD
505660,Yes,Yes,2026.07.15 09:22,40402,LATIM,5406,Yes,13881,1208,78.0416,ETHUSD
505661,Yes,Yes,2026.07.15 16:29,40402,MENA,9150,No,-4719,1896,14.4424,XAUUSD
505662,Yes,Yes,2026.07.15 17:13,40402,LATIM,20876,No,-9323,1243,100.3968,ETHUSD
505663,Yes,Yes,2026.07.16 14:38,40402,LATIM,2117,Yes,-2719,571,84.868,EURUSD
505664,Yes,Yes,2026.07.17 09:03,40403,MENA,10504,Yes,-2470,526,36.3664,BTCUSD
505665,Yes,Yes,2026.07.17 12:04,40404,MENA,10206,Yes,-4348,1924,36.7584,ETHUSD
505666,Yes,Yes,2026.07.17 12:12,40403,APAC,21767,Yes,14566,910,63.3808,XAUUSD
505667,Yes,Yes,2026.07.17 12:21,40404,LATIM,13354,Yes,7675,1183,82.824,BTCUSD
505668,Yes,Yes,2026.07.17 15:01,40401,MENA,2277,Yes,-18673,1955,20.3896,XAUUSD
505669,Yes,Yes,2026.07.17 15:30,40404,APAC,19598,Yes,229,1272,34.7592,BTCUSD
505670,Yes,Yes,2026.07.17 17:24,40405,LATIM,16699,Yes,3224,247,97.384,XAUUSD
505671,Yes,Yes,2026.07.17 19:02,40405,LATIM,7942,No,-6916,932,51.156,XAUUSD
505672,Yes,Yes,2026.07.18 07:01,40402,MENA,19045,Yes,-13898,1069,20.9888,ETHUSD
505673,Yes,Yes,2026.07.18 07:56,40403,APAC,11772,No,6461,1766,16.3625,ETHUSD
505674,Yes,Yes,2026.07.18 09:30,40404,APAC,20553,Yes,-3013,362,144.3625,BTCUSD
505675,Yes,Yes,2026.07.18 11:16,40401,MENA,18559,Yes,-2822,353,148.3625,XAUUSD
505676,Yes,Yes,2026.07.18 16:29,40403,MENA,18236,No,-7821,550,230.9125,ETHUSD
505677,Yes,Yes,2026.07.18 20:29,40404,APAC,18361,No,-8318,1166,68.85,XAUUSD
505678,Yes,Yes,2026.07.18 22:08,40405,LATIM,18283,Yes,-2810,943,235.825,ETHUSD
505679,Yes,Yes,2026.07.19 05:09,40403,LATIM,19201,Yes,5575,1363,113.1125,XAUUSD
505680,Yes,Yes,2026.07.19 09:22,40404,LATIM,2317,Yes,-7650,1144,54.475,ETHUSD
505681,Yes,Yes,2026.07.19 10:30,40401,APAC,7490,Yes,-16089,206,109.4625,ETHUSD
505682,Yes,Yes,2026.07.19 14:49,40401,MENA,21547,No,-12343,282,210.65,ETHUSD
505683,Yes,Yes,2026.07.19 17:17,40403,MENA,19230,No,1396,235,146.8375,XAUUSD
505684,Yes,Yes,2026.07.19 17:21,40405,APAC,21477,Yes,-6233,1224,34.9625,XAUUSD
505685,Yes,Yes,2026.07.19 17:21,40405,LATIM,19128,No,-11128,1766,140.4625,BTCUSD
505686,Yes,Yes,2026.07.19 19:53,40402,LATIM,12661,Yes,-15804,1392,173.5125,BTCUSD
505687,Yes,Yes,2026.07.19 20:17,40401,APAC,5407,Yes,-6088,1906,58.9875,ETHUSD
505688,Yes,Yes,2026.07.19 20:31,40404,MENA,4642,Yes,-9320,2014,116.5375,BTCUSD
505689,Yes,Yes,2026.07.19 20:32,40402,MENA,5522,Yes,-10520,1841,33.9875,ETHUSD
505690,Yes,Yes,2026.07.19 21:30,40405,LATIM,8448,Yes,2206,1036,30.875,BTCUSD
505691,Yes,Yes,2026.07.20 07:27,40404,LATIM,20628,Yes,11411,762,54.35,BTCUSD
505692,Yes,Yes,2026.07.20 07:33,40405,LATIM,21372,Yes,12911,1120,182.075,BTCUSD
505693,Yes,Yes,2026.07.20 11:43,40403,APAC,19938,Yes,-7348,1940,95.9375,BTCUSD
505694,Yes,Yes,2026.07.20 12:15,40404,MENA,10918,Yes,-2530,1088,233.4125,ETHUSD
505695,Yes,Yes,2026.07.20 12:15,40405,MENA,11479,Yes,-5479,73,2.8625,XAUUSD
505696,Yes,Yes,2026.07.20 12:41,40404,APAC,20492,No,-12863,1085,40.3,EURUSD
505697,Yes,Yes,2026.07.20 14:55,40401,LATIM,5845,No,-10981,1231,86.45,XAUUSD
505698,Yes,Yes,2026.07.20 15:07,40403,APAC,3080,Yes,16465,441,173.725,ETHUSD
505699,Yes,Yes,2026.07.20 15:07,40402,MENA,7857,Yes,-1729,1035,80.7625,XAUUSD
505700,Yes,Yes,2026.07.20 15:08,40401,APAC,3224,Yes,18409,1061,37.6625,XAUUSD
505701,Yes,Yes,2026.07.20 15:09,40404,APAC,11693,Yes,-7714,1165,35.275,XAUUSD
505702,Yes,Yes,2026.07.20 15:42,40404,LATIM,12197,Yes,-1442,933,97.7625,XAUUSD
505703,Yes,Yes,2026.07.20 16:19,40405,APAC,16374,Yes,-12403,171,103.975,ETHUSD
505704,Yes,Yes,N/A,40401,APAC,8761,Yes,-11720,1387,35.125,ETHUSD
505705,Yes,Yes,2026.07.20 17:45,40403,MENA,10451,Yes,-18785,275,69.6875,XAUUSD
505706,Yes,Yes,2026.07.20 18:08,40404,LATIM,461,Yes,-1537,1935,95.625,XAUUSD
505707,Yes,Yes,2026.07.20 18:32,40402,MENA,6124,No,12092,914,201.1125,XAUUSD
505708,Yes,Yes,2026.07.20 18:38,40401,MENA,21223,Yes,-10232,838,154.2875,ETHUSD
505709,Yes,Yes,2026.07.20 20:05,40403,APAC,15333,No,-4004,771,17.45,ETHUSD
505710,Yes,Yes,2026.07.20 22:09,40401,APAC,17665,Yes,-1221,1091,77.9125,BTCUSD
505711,Yes,Yes,2026.07.21 07:22,40404,APAC,7856,Yes,-6008,832,139.1,XAUUSD
505712,Yes,Yes,2026.07.21 08:52,40403,MENA,11406,Yes,-7681,1415,197.55,BTCUSD
505713,Yes,Yes,2026.07.21 09:19,40404,APAC,11048,Yes,-7717,1503,76.1,XAUUSD
505714,Yes,Yes,2026.07.21 09:24,40404,LATIM,8826,Yes,-8666,993,116.5,BTCUSD
505715,Yes,Yes,2026.07.21 10:49,40403,APAC,2898,Yes,-5687,1748,131.5,BTCUSD
505716,Yes,Yes,2026.07.21 11:17,40401,APAC,9543,No,-16451,2013,27.575,BTCUSD
505717,Yes,Yes,2026.07.21 12:36,40405,MENA,3444,Yes,-5554,926,142.6375,BTCUSD
505718,Yes,Yes,2026.07.21 14:09,40402,LATIM,7973,Yes,-18575,1442,161.3875,BTCUSD
505719,Yes,Yes,2026.07.21 14:41,40405,APAC,13377,Yes,-15920,79,91.85,BTCUSD
505720,Yes,Yes,2026.07.21 15:18,40403,APAC,11773,Yes,-11506,134,31.625,XAUUSD
505721,Yes,Yes,2026.07.21 16:53,40401,LATIM,15876,Yes,-1850,429,68.4875,XAUUSD
505722,Yes,Yes,2026.07.21 17:14,40403,LATIM,8866,No,-17027,913,160.7875,BTCUSD
505723,Yes,Yes,2026.07.21 17:15,40404,LATIM,4250,No,-2456,139,137.2625,BTCUSD
505724,Yes,Yes,2026.07.21 18:17,40402,MENA,3314,No,-16605,669,205.8125,BTCUSD
505725,Yes,Yes,2026.07.21 18:29,40404,MENA,1537,Yes,-16403,864,21.6125,XAUUSD
505726,Yes,Yes,2026.07.21 19:12,40402,MENA,17632,Yes,3574,1726,230.1125,XAUUSD
505727,Yes,Yes,2026.07.22 04:28,40401,LATIM,20117,Yes,-18028,42,96.425,BTCUSD
505728,Yes,Yes,2026.07.22 08:44,40402,MENA,7289,Yes,-16331,1138,18.025,BTCUSD
505729,Yes,Yes,2026.07.22 09:00,40405,LATIM,6256,Yes,-1473,590,155.0375,XAUUSD
505730,Yes,Yes,2026.07.22 09:03,40403,LATIM,4346,Yes,-12476,1228,146.5,BTCUSD
505731,Yes,Yes,2026.07.22 09:08,40401,APAC,4127,No,-14511,924,234.8125,BTCUSD
505732,Yes,Yes,2026.07.22 09:37,40403,LATIM,8403,Yes,-14708,197,19.2125,XAUUSD
505733,Yes,Yes,2026.07.22 17:27,40402,MENA,8680,Yes,4940,583,151.15,XAUUSD
505734,Yes,Yes,2026.07.22 17:28,40402,MENA,9034,No,-12862,188,127.9,XAUUSD
505735,Yes,Yes,2026.07.22 17:42,40402,LATIM,6690,Yes,2762,1122,50.05,XAUUSD
505736,Yes,Yes,2026.07.22 18:09,40402,MENA,14211,Yes,-11708,534,15.2625,BTCUSD
505737,Yes,Yes,2026.07.22 18:21,40403,LATIM,408,Yes,-9543,1873,75.1,XAUUSD
505738,Yes,Yes,2026.07.22 21:44,40404,LATIM,853,Yes,-23468,76,96.0125,XAUUSD
505739,Yes,Yes,2026.07.22 22:34,40405,LATIM,6910,Yes,-38668,1852,96.4625,BTCUSD
505740,Yes,Yes,2026.07.23 05:30,40403,MENA,15092,Yes,-10911,1383,108.325,BTCUSD
505741,Yes,Yes,2026.07.23 06:08,40403,APAC,6406,Yes,-196,1930,71.0875,BTCUSD
505742,Yes,Yes,2026.07.23 07:45,40402,MENA,6331,Yes,41487,1762,205.6375,BTCUSD
505743,Yes,Yes,2026.07.23 08:01,40401,MENA,15557,Yes,-5878,1682,69.425,XAUUSD
505744,Yes,Yes,2026.07.23 09:14,40401,LATIM,19008,Yes,-28519,1754,232.1875,XAUUSD
505745,Yes,Yes,2026.07.23 11:02,40401,LATIM,3927,Yes,-2999,1565,199,XAUUSD
505746,Yes,Yes,2026.07.23 11:06,40401,LATIM,9962,Yes,46773,1850,143.825,XAUUSD
505747,Yes,Yes,2026.07.23 11:51,40404,MENA,16484,Yes,-2584,1323,23.125,XAUUSD
505748,Yes,Yes,2026.07.23 13:29,40403,MENA,4335,Yes,25154,447,212.8375,XAUUSD
505749,Yes,Yes,2026.07.24 06:04,40405,MENA,20154,Yes,-40215,527,30.7,XAUUSD
505750,Yes,Yes,2026.07.24 07:34,40404,MENA,17322,Yes,47101,1979,207.5625,XAUUSD
505751,Yes,Yes,2026.07.24 08:44,40402,MENA,15198,Yes,-45697,728,205.0375,BTCUSD
505752,Yes,Yes,2026.07.24 20:15,40402,APAC,3022,No,-8782,252,44.675,BTCUSD
505753,Yes,Yes,2026.07.25 00:07,40405,LATIM,17976,Yes,-14474,1232,225.35,XAUUSD
505754,Yes,Yes,2026.07.25 11:45,40405,MENA,402,No,14179,960,204.1375,XAUUSD
505755,Yes,Yes,2026.07.25 12:14,40402,APAC,4132,Yes,-7733,822,18.4125,EURUSD
505756,Yes,Yes,2026.07.25 16:00,40402,LATIM,3728,Yes,-27223,139,155.95,XAUUSD
505757,Yes,Yes,2026.07.25 16:00,40405,LATIM,20030,No,-19209,840,181.3875,XAUUSD
505758,Yes,Yes,2026.07.26 04:13,40402,MENA,193,No,-16523,1510,183.85,BTCUSD
505759,Yes,Yes,2026.07.26 08:58,40402,APAC,19006,Yes,46841,1710,61.75,XAUUSD
505760,Yes,Yes,2026.07.26 09:02,40405,APAC,5932,Yes,-47973,1221,160.775,BTCUSD
505761,Yes,Yes,2026.07.26 10:03,40404,LATIM,19232,No,-19265,1955,34.525,BTCUSD
505762,Yes,Yes,2026.07.26 11:52,40402,LATIM,1638,Yes,-48116,581,146.35,BTCUSD
505763,Yes,Yes,2026.07.26 12:57,40404,APAC,11579,Yes,-45815,764,119.2875,XAUUSD
505764,Yes,Yes,2026.07.26 16:58,40402,MENA,5207,Yes,28117,1248,293.35,XAUUSD
505765,Yes,Yes,2026.07.26 20:12,40403,LATIM,8043,No,-2965,431,483.35,BTCUSD
505766,Yes,Yes,2026.07.26 20:13,40403,APAC,10508,No,-21651,1866,136.3875,BTCUSD
505767,Yes,Yes,2026.07.26 20:16,40404,MENA,5084,Yes,21875,1343,2.45,XAUUSD
505768,Yes,Yes,2026.07.27 04:32,40404,APAC,13086,No,-3032,1187,518.5875,BTCUSD
505769,Yes,Yes,2026.07.27 05:07,40405,APAC,12863,No,44106,1675,73.475,BTCUSD
505770,Yes,Yes,2026.07.27 07:22,40402,MENA,17332,Yes,23880,1349,356.4875,XAUUSD
505771,Yes,Yes,2026.07.27 07:52,40403,LATIM,21263,Yes,-702,752,37.4875,EURUSD
505772,Yes,Yes,2026.07.27 10:34,40405,LATIM,16805,No,-6642,975,584.6625,BTCUSD
505773,Yes,Yes,2026.07.27 15:56,40404,MENA,7251,No,-7748,971,32.3,XAUUSD
505774,Yes,Yes,2026.07.27 16:06,40405,LATIM,19332,Yes,-9249,1310,314.425,BTCUSD
505775,Yes,Yes,2026.07.27 16:14,40405,LATIM,8324,Yes,-18666,548,502.6875,XAUUSD
505776,Yes,Yes,2026.07.27 18:08,40402,LATIM,2467,Yes,11171,494,588.7625,XAUUSD
505777,Yes,Yes,2026.07.27 18:37,40402,APAC,11444,Yes,-22952,1011,571.2125,XAUUSD
505778,Yes,Yes,2026.07.27 19:05,40403,APAC,19416,Yes,15239,71,109.775,BTCUSD
505779,Yes,Yes,2026.07.27 19:51,40404,MENA,20770,Yes,-426,786,180.925,BTCUSD
505780,Yes,Yes,2026.07.28 12:46,40402,APAC,20619,Yes,-8525,72,177.2375,XAUUSD
505781,Yes,Yes,2026.07.28 12:55,40403,MENA,21246,No,-11564,152,96.6625,XAUUSD
505782,Yes,Yes,2026.07.28 14:31,40404,APAC,13788,Yes,-21838,1091,340.2875,BTCUSD
505783,Yes,Yes,2026.07.28 16:27,40404,APAC,9193,No,-24428,1249,240.1125,XAUUSD
505784,Yes,Yes,2026.07.28 17:03,40403,MENA,21304,No,-16847,1427,206.5375,XAUUSD
